"id","naslov","labela","podtip"
"sportklub_0d6782ff52","Najopasnija trka na svetu odnela 271. žrtvu!","1",""
"sportklub_f6dcc5826e","Pešmalbek: Odličan rezultat, živi smo do Vesprema, borićemo se","1",""
"sportklub_3c0ccd7ad1","Jevtovićeva Konja bez trofeja: Promašen penal, stativa u 90+3…","1",""
"sportklub_50185324f6","Epilog haosa u derbiju: 0:3 službeno i četiri meča suspenzije","0",""
"sportklub_27dbc4b02b","Top lista: Ovo su najtraženiji slobodni igrači na Mundijalu","1",""
"sportklub_3abfa9905f","Sve rešeno: Vojvodina u kvalifikacijama za Ligu Evrope (VIDEO)","0",""
"sportklub_fa8a970ecd","Bomba iz Grčke: Dejan Stanković na meti slavnog kluba!","1",""
"sportklub_7eea88932a","Andrejeva nadmašila 17 godina stariju rivalku, čeka je Ukrajinka","0",""
"sportklub_5a610670c5","Cibona u prvom finalu posle četiri godine, Bosni važan brejk","0",""
"sportklub_a2d161d039","Bojana, Tanja i Đina nisu stigle do finala u Budimpešti","0",""
"sportklub_469307485f","Ovo još niste videli: Nejmar greškom zamenjen pa pobesneo!","1",""
"sportklub_622066043a","„Šapić ima veliku političku moć, autoritet je samo jedan čovek“","1",""
"sportklub_008bf3d261","Beogradski maraton nagradio svoje heroje","1",""
"sportklub_9f49ebd5ea","Devet puta starter zvanično najbolji igrač Lige 1","1",""
"sportklub_5ac7e3d651","Kako se menjala tabela PL od 1. kola: Siti, Arsenal, Liverpul…","1",""
"sportklub_ebec14066a","Iranski savez optužio SAD da im ne daju ni ulaznice","0",""
"sportklub_11b785b51d","Irak primoran da izvrši promenu pred početak Svetskog prvenstva","1",""
"sportklub_81c3ca3be2","Zverev o šansama za titulu na RG: Ne zaboravite Novaka","1",""
"sportklub_c3512a88b5","Konate potvrdio odlazak iz Liverpula","0",""
"sportklub_ad7657722d","Novak ne zna šta želi: Spavanje, pa onda možda uputim zahtev","1",""
"sportklub_4049c60c12","Prvi čovek FNC otvorio dušu o Janičiću i UFC Beograd","1",""
"sportklub_042df62ac9","Milica i Luka Vildosa nisu krivi","1",""
"sportklub_ed60205305","Otkud toliko kazni za prekoračenje brzine u Monaku?","1",""
"sportklub_1c3d8ea3a9","Rajt udario po domaćinima: Ovo je Svetsko prvenstvo haosa!","1",""
"sportklub_47e600364b","Pepe Imaz: Nole, ovo što si uradio sa 39… Volim te!","1",""
"sportklub_732de6d41e","Modrić se oprašta od fudbala posle Mundijala? Izgleda da je to to","1",""
"sportklub_21f45b2059","Tibo Kurtoa se vratio u svoj Genk","0",""
"sportklub_175e97da6c","Da li Pep odlazi zbog 115 tužbi Premijer lige? Priča se o i tome!","1",""
"sportklub_872da5dbd7","Turska brojala do četiri u prijateljskoj sa Makedonijom","0",""
"sportklub_5b7dabdbf9","„Norveška dolazi“ – Haland i drugovi optuženi da su neonacisti","1",""
"sportklub_f281453a08","Kecmanović objasnio zašto se „raspao“","1",""
"sportklub_4ed2f38a59","(VIDEO) Srpski kvartet peti na Starom kontinentu","0",""
"sportklub_ddc83a40a8","Dubai razbio Budućnost u Zenici, sa Partizanom za titulu ABA lige","0",""
"sportklub_a3cad08ccb","Zverev: Imam još jedan veliki cilj u karijeri","1",""
"sportklub_ff8aae5ccf","Start Tura 2028. godine se vraća u Francusku","0",""
"sportklub_eba2093f9a","(VIDEO) Iz Brzog broda grme posle finala kupa: Mitiću, a ruka?","1",""
"sportklub_79b3c99622","Nebojša Simić spustio roletnu, napada evropski trofej!","1",""
"sportklub_b43b054d31","Šta Đoković nikada neće oprostiti Troickom?","1",""
"sportklub_0bfb9811d2","Posle pet i po meseci, Iga je napokon – uspela","1",""
"sportklub_7ca75f6396","KLS: Spartak krenuo ka F4 i Crvenoj zvezdi","1",""
"sportklub_96727e4b0e","Srbija bez hrabrosti u završnici poražena i od Belgije","0",""
"sportklub_08396af807","Marš posle remija sa BiH: Mislili smo da ih imamo","1",""
"sportklub_041263fde0","Stanković pred proslavu: Navijači, pozdravite momke","0",""
"sportklub_ee2d1a731e","Nvora: Moramo da imamo svest gde grešimo, jedva čekam ponedeljak!","1",""
"sportklub_f01b0bd6fc","Predsednik Kristal Palasa: I dobri momci ponekad pobede","1",""
"sportklub_76e931828e","Poznat termin majstorice Crvena zvezda – Cedevita Olimpija","1",""
"sportklub_14c6576aa7","Amerikanac potvrdio ostanak u Zvezdi? Poruka koja pali maštu","1",""
"sportklub_160f4513c3","Nardin Mulahusejnović pojačao Vojvodinu","0",""
"sportklub_1362ab9c20","Na oproštaju Kontea: Napoli slavio protiv Udinezea","0",""
"sportklub_80a7872326","Dva identična remija za potpun haos na tabeli LaLige","1",""
"sportklub_86808d47b0","Kotorani vidaju bolnu ranu protiv Budućnosti","1",""
"sportklub_e5666e7cee","Rajs o promašenim penalima: Očajni su, ali mi ih volimo","1",""
"sportklub_32baeb156a","Ljubimac Delija treći put uzastopno na Mundijalu","1",""
"sportklub_9c81db6393","SK: Saši Iliću će pomagati dobro poznato ime u Humskoj","1",""
"sportklub_1e08553edd","Murić zadovoljio: Sasuolo otkupljuje ugovor","1",""
"sportklub_240408bb18","Japanci nezadovoljni uslovima u Montereju, ali problem je rešen","1",""
"sportklub_de5ed14dc8","Mladen Dodić na klupi novog prvoligaša","0",""
"sportklub_f83cef49b3","Svi stadioni Mundijala 2026: Vodič kroz SAD, Kanadu i Meksiko","0",""
"sportklub_2d220d28c0","Stigli prvi „otkazi“ pred Skupštinu KSS: Zašto smenjujemo Čovića?","1",""
"sportklub_27f9e175f4","Flik potvrdio: Ostaje još dve godine i želi Ligu šampiona","1",""
"sportklub_780d6a15fb","Perasović ponovo u Evroligi? Bivši klub želi da ga vrati","1",""
"sportklub_ed5cca4c84","(VIDEO) Mesi se malo zbunio: Igrao protiv sina bivšeg saigrača","1",""
"sportklub_6908f7915d","Dubai se oštri za majstoricu, očekuje podršku navijača iz BiH","1",""
"sportklub_06dbd20505","Markes: Ne znam kojih su mojih 100%: Beceki: Sećam se polovično","1",""
"sportklub_9e0de829cc","Kanga pred povratkom u srpski fudbal","1",""
"sportklub_4df8e8536a","Supruga udarila po Medvedevu: Ne glumataj, ponašaj se normalno!","1",""
"sportklub_2c85ee8b6d","Terzić saopštio spisak za prve provere pred novu sezonu","0",""
"sportklub_e24ba36e2c","Hvatač Kanzas Siti Čifsa u zatvoru, čekaju ga još dva suđenja","1",""
"sportklub_9b51829431","Bivši selektor Srbije osvojio evropski trofej sa Makedoncima!","1",""
"sportklub_ef8ff16cfa","Dragan Šolak se obratio navijačima: Preuzimam odgovornost","1",""
"sportklub_28d8a7cc16","Povratnik Kračlou za SK: Probaću nekako da prizovem kišu","1",""
"sportklub_503da44733","Žalgiris pronašao zamenu za Fransiska u trećem strelcu Evrolige","0",""
"sportklub_50b1e2b5d8","Dončić potvrdio grandiozan projekat: Košarka se vraća u Rim!","1",""
"sportklub_e4820d155d","Emotivan Mundijal za Dešana: Sve što radi, radi poslednji put","1",""
"sportklub_b4e0691fe5","Džejms: Kada dođe vreme, svi ćete znati šta sam odlučio","1",""
"sportklub_f0dc77eaf3","RG: Baš težak žreb za Ivu Jović, nemoguća repriza finala","1",""
"sportklub_ecb81365fa","Galbijati: Sve ovo je neverovatno, ostajem u Baskoniji","0",""
"sportklub_bcfef5c232","Superboul prvak odlučio: Bolje televizija nego rezerva u Džetsima","1",""
"sportklub_49040b462a","Zvanične informacije o stanju Markesa: Dve frakture, operacija…","1",""
"sportklub_1adae4c8c9","Markes za SK: Sa ovim mojim ramenom sve je lutrija","0",""
"sportklub_6cf071456a","Srpski tandem sudi finale Lige šampiona","0",""
"sportklub_a9b1f7b566","Breaking iz Turske: Dobro došao, Aleksandre Đorđeviću!","1",""
"sportklub_fb1b6e90f7","Osaka podnosi vrućinu, ali… Iva planira da joj poremeti komfor","1",""
"sportklub_4d02cec188","Drakonske kazne za nameštanje utakmice pionira","1",""
"sportklub_afdddfb639","Ivan Vukomanović preuzeo ekipu u Sloveniji","0",""
"sportklub_f57f17e4e5","Kobi Simons, Baskonija i Partizan – konačan rasplet","0",""
"sportklub_87c2e0f8ef","SK: Partizan radi na Vlahovićevom povratku u klub","0",""
"sportklub_912920c5ef","Cibona stigla do trona u Zadru, evropska dilema Zagrepčana…","1",""
"sportklub_9f072658cb","(VIDEO) U 5 ujutru ispred stadiona: I igrači i navijači Arsenala!","1",""
"sportklub_41cdaedb40","Hit Mundijala: Kurasao rasprodao sve dresove na globalnom nivou","0",""
"sportklub_49a4edaefc","Priča za večnost: Kako je stvoren najveći Zvezdin tim","1",""
"sportklub_bca144eea5","Partizanov čuvar vatre i tatko fudbala","1",""
"sportklub_4c70b7bd24","Legenda gleda, ne veruje: Padaju u trans zbog nečijih asistencija","1",""
"sportklub_00c9596675","(VIDEO) Vembanjama zakucao šampione, MVP se ugasio!","1",""
"sportklub_779cbc9363","Spektakl za kraj: Šest golova u duelu Bolonje i Intera","0",""
"sportklub_1640360e22","Nije metla, ali… Olimpija je u finalu","0",""
"sportklub_36847b1752","Večeras na Mundijalu: (Ne)prijatelju stari, gdi si?","1",""
"sportklub_911c20e2e1","Ataman ima rebus: Recite mi, koji je tim uspešniji od nas?","1",""
"sportklub_52ce53c566","Fudbalska dinastija: Davide Ančeloti novi trener Lila","0",""
"sportklub_d26f88874e","„Ljudi na funkcijama u fudbalu, kompenzacija za mesto u politici“","1",""
"sportklub_41be5242e2","Konačni spiskovi za Mundijal do 1. juna","0",""
"sportklub_d3ad3fb641","UFC Beograd ima glavnu borbu: Uroš Medić i iskusni rival","1",""
"sportklub_8a4b1dca7f","Medvedev slomio Čilića za polufinale Hertogenboša","0",""
"sportklub_5455ce1c97","Salah predvodi Egipat na Svetskom prvenstvu, na spisku i Marmuš","0",""
"sportklub_96caa71f25","Florentino uzvraća udarac: Misteriozno pojačanje od 150 miliona","1",""
"sportklub_e3d7605b88","(VIDEO) Evo kako je Tajrik Džons nokautirao Nana!","0",""
"sportklub_31eeb1ad72","Stiglo izvinjenje… Gol Junajteda za 2:1 morao da bude poništen","0",""
"sportklub_a1185d6184","Boldvin jedva čeka duel sa navijačima Panatinaikosa","1",""
"sportklub_aaa0eda821","Nestvarna dominacija: Pioniri Radničkog bez poraza, 164 gola!","0",""
"sportklub_b78d489027","Vašington: Volimo dobru košarku, imamo plan za naredni meč","0",""
"sportklub_9049d2862d","Večiti i TV prava: Evo šta je Evroliga smislila","1",""
"sportklub_b75147310c","Bivši fudbaler pronađen mrtav u blizini svoje kuće","0",""
"sportklub_cd79e4e81e","Ataman „udario“ na grčke i srpske novinare, pa lupio šakom o sto","1",""
"sportklub_7d7ce56f39","Nastavlja se neobičan trend u Realu: Kapitenska traka znači kraj","1",""
"sportklub_96daedfbea","Marko pita… Šaras vizualizuje, ali ne kao Novak!","1",""
"sportklub_5f77ad8449","Poruke o špijunskoj aferi: Ti si legenda, menadžer je oduševljen","1",""
"sportklub_854bd2e7fd","Dončić o Evroligi i NBA Evropa: Nadam se uspešnoj saradnji","0",""
"sportklub_64751ceeec","Due: Zahvaljujem se gospodu i spasiocu Isusu Hristu","0",""
"sportklub_2575317461","TNT šokirao Engleze: Nema besplatnih prenosa evropskih finala","0",""
"sportklub_42e46085ef","Da li je i Mijatović u kampanji za predsednika?","1",""
"sportklub_6d6fdd73f3","Izvršni odbor „oborio“ novi Pravilnik o suđenju FSS","0",""
"sportklub_dcc446953d","Najtrofejniji: Ivanić prestigao Rodića","0",""
"sportklub_b5f797f6a0","(VIDEO) Skandal u Parizu: Novakovom dželatu poklonjen set?","0",""
"sportklub_319c4e42a6","Čam nije dao gol za Slaviju, hoće li biti pojačanje Zvezdi?","1",""
"sportklub_e1633ac89f","(VIDEO) Brazilac pao u nesvest kada je video da je na listi za SP","1",""
"sportklub_1507c54739","Džabari MVP, pobeda Valensije i zaplet u borbi za opstanak","0",""
"sportklub_caa61ceb5e","„Feministička bura“ u Izraelu zbog Denija Avdije","1",""
"sportklub_c90289a4ad","Prekinut meč Hapoela jer su ostali sa jednim igračem na parketu!","0",""
"sportklub_3b7b3665ef","Vrati se, Sale: Đorđevića zovu na mesto velikih uspeha","1",""
"sportklub_42b8b666f9","Moneke: Moramo da pobedimo Partizan, nisam ni blizu 100 posto","0",""
"sportklub_9df1a92a3c","Nikolaj Ehlers je heroj Karoline – izjednačeno u finalu Istoka","0",""
"sportklub_e73e3602f5","Jedna tribina na Etihadu nosiće ime po Gvardioli; Dobiće i statuu","0",""
"sportklub_42895b5567","Radnik slavio 100. rođendan, Zvezda titulu: Nula na kraju","0",""
"sportklub_827ebb630a","Rolan Garos: Kakav bude Đoković, takav je i žreb","1",""
"sportklub_34e3ac1fff","Mec pisao istoriju u Budimpešti, raduju se i Crnogorke…","1",""
"sportklub_35d98efb15","Jovanović: Ako veruješ u mene spreman sam da odem i preko granica","1",""
"sportklub_d2feded239","RG osmi dan: Krunić u četvrtfinalu, kao i nova generacija","0",""
"sportklub_a52061bc81","Barcokas za SK: Mora meč po meč.. Pritisak ne možete da izbegnete","1",""
"sportklub_f24a57422f","Armejci provozali Tomovićevu Lokomotivu u Krasnodaru","1",""
"sportklub_7ca3aa77e1","Novak Đoković trener? Prvo odlučno „ne!“, a onda…","1",""
"sportklub_dedb585185","Tiknizjan progovorio srpski i najavio Ligu šampiona (VIDEO)","0",""
"sportklub_bd84017343","Presek na kraju 2025: Obaveze Crvene zvezde 86.000.000 €","0",""
"sportklub_18d957fd08","Pokorio Južnu Ameriku, pa preuzima Monako","1",""
"sportklub_fcbe8a46e2","Generalka bez smisla: Crveneće Paunović pred Meksikancima","1",""
"sportklub_924fc3808a","Micićevi saigrači beže iz Izraela!","0",""
"sportklub_fc8ccd1422","Novac, FMP… Evo šta sve Skupština KSS zamera Čoviću","1",""
"sportklub_8b8b4464d0","Vasin šou: Padale trojke i asistencije, a protivnici na parket!","1",""
"sportklub_48c7fae1af","Birmančević se neće zadržati u Španiji","0",""
"sportklub_cc2bef7b87","Filijala Zvezde otpisala Kabel, preti Tekstilac","1",""
"sportklub_c15357efa1","(VIDEO) Uhapšen hrvatski borac Marko Martinjak","0",""
"sportklub_2e246c2838","Valensija dobila bez Montera, sad je vreme za F4","0",""
"sportklub_250c2bbb9a","Duplirali mu platu: Partizan rekao „da“, Blagojević ide u Rusiju","0",""
"sportklub_b2dceb9500","Almansa preoteo Kilesu pol poziciju na “Balatonu”","0",""
"sportklub_8c5e53ca53","(VIDEO) Jarmolenko na korak od Ševčenkovog rekorda","1",""
"sportklub_b438d92992","Španci pišu: Partizan gubi Bongu, ali želi jaku zamenu","1",""
"sportklub_a9edf1beed","Stiže teška artiljerija! Ozvaničena još dva meča za UFC Beograd","1",""
"sportklub_ccb9cfe150","Nemanja Nedović oslobođen kazne","0",""
"sportklub_3de27ddfbc","Senzacija: Katar šokirao Švajcarsku u nadoknadi!","1",""
"sportklub_2d49b47d88","Uoči SP ponovo isplivao snimak na kojem se Infantino obrukao","1",""
"sportklub_9ed44e8bde","Crvena zvezda definitivno bez licence, TSC i Spartak u Evropi","0",""
"sportklub_fa9b9a2344","Čeng oduševljen mladićima: Neko da izazove Alkaraza i Sinera","1",""
"sportklub_65b4a07da3","Veseli rešio da se oprosti u stilu, odveo Barsu do 2:0!","0",""
"sportklub_0c507410d3","Jovetić, Savić i Krstović preskaču Bugare i Slovake","0",""
"sportklub_807af929f1","Genijalni umovi: Golman sa Harvarda, napadač govori 9 jezika…","1",""
"sportklub_3db26ed7a2","(VIDEO) Laki luzer Dona Vekić osvojila titulu posle tri godine","0",""
"sportklub_24daa122a7","Tojota posle četiri godine pokorila 24 časa Le Mana","0",""
"sportklub_a687cf7fa0","„Šta god da se desi“ sa Duejnom Vašingtonom i Partizanom…","1",""
"sportklub_683dc6ef2a","Fonseka: Đokovića sam previše poštovao, sa Rudom je bilo lakše","0",""
"sportklub_99bb4d1925","Marija pomera granice, leti ka Los Anđelesu","1",""
"sportklub_4bcbe401d2","Ko posle Mesine? Ideja je da dođe poznati Turčin…","1",""
"sportklub_14876c82b8","Kutlaj o Hejz-Dejvisu: Ljudi da nauče da ćute i osete sramotu","1",""
"sportklub_2afef1595a","Košarka u Italiji u znaku želje Partizana: MVP Kupa, MVP lige","0",""
"sportklub_99048e1d1f","Novo pojačanje za Partizan: Stigao div iz Sarajeva","1",""
"sportklub_a2ca838429","Fonseka zaustavljen: Spektakularni Čeh ide u polufinale!","1",""
"sportklub_e913af8fb3","Napoli od 0:2 do 2:2, ali Bolonja servirala šok u 90+1","0",""
"sportklub_49269d40db","„Sudije su grešile! FMP se oslanja na Srbe, a pogledajte Spartak“","1",""
"sportklub_5a123c04bf","(VIDEO) AEK u slavljeničkoj atmosferi remizirao sa Olimpijakosom","0",""
"sportklub_4ba4dada04","Nema Evrope? Enca Fernandeza više ne interesuje Čelsi","1",""
"sportklub_f5cc4301cb","Nan dobio ponudu koja se ne odbija: 10.000.000 za pet godina!","0",""
"sportklub_55b69ee29c","Ništa, ništa… pa eksplozija! Derbi dana nadmašio očekivanja","1",""
"sportklub_441a89b133","Đokovićeve reči u Nadalovom muzeju","0",""
"sportklub_e7a13d820e","Dva produžetka, devet golova i Golden najtsi vode 2:1","0",""
"sportklub_8a5763a544","Čak i Siner mora da predahne – Kejhil otkrio kada","1",""
"sportklub_bf609b4f85","Zoran Terzić odredio 16 reprezentativki za Kinu i Filipine","0",""
"sportklub_3058b10701","Ajkula sjajno pliva u Balatonu: Odličan krug Akoste","0",""
"sportklub_c3ba0307cd","Čudesna Hvalinska u ekstazi: Nekada sam luda, unutra je oluja!","1",""
"sportklub_ecb8c66da3","Partizan uzvratio (jedan) udarac, šampion će juriti majstoricu","0",""
"sportklub_2e67c80df4","Gladović: Ništa nije gotovo!","1",""
"sportklub_1ca65752bb","Hofenhajm doveo jednog od najboljih igrača Cvajte","0",""
"sportklub_1148c5c0bc","Misija ispunjena: Robert Levandovski definitivno ide iz Barselone","0",""
"sportklub_8131626351","Marota u epizodi „neće on niđe“: Bastoni ostaje u Interu","0",""
"sportklub_b26a44546d","Hrvati kažnjeni zbog spornih zastava i vređanja sudija","0",""
"sportklub_0208ef45c7","Madriđani sa Emirejtsom do 2031. za 500 miliona evra","0",""
"sportklub_93b5a77be6","Vingegor čuva prednost, Manije došao do treće etapne pobede","0",""
"sportklub_00ce989258","Drama u Istanbulu: Doužer promašio pobedu, Fener ima 2:0","0",""
"sportklub_517cf4727d","Svitolina je kraljica trećih setova, kraj za Švjontek u Rimu","0",""
"sportklub_eb281a170a","Đoković pao na ATP listi, sad je baš važan žreb za Vimbldon","0",""
"sportklub_a35adb7df4","Duel pod maskama: Spens na Modrića 17. juna u Dalasu","0",""
"sportklub_782faae235","SK analiza: Svi detalji finansijskih obaveza KK Crvena zvezda","0",""
"sportklub_869ff105f6","Nikolić na rastanku: Nisam imao dobar odnos sa upravom","0",""
"sportklub_2a04c4686d","Iran će moći da doputuje u SAD dan pre odigravanja utakmice","0",""
"sportklub_21d1acc123","Penjaroja: Dobar recept na putu ka majstorici!","0",""
"sportklub_09c4dbca3a","Teniseri planiraju protest na Rolan Garosu zbog nagradnog fonda","0",""
"sportklub_40b23755b8","Dominacija Kilesa i jeziv udes za kraj trke u Mađarskoj","0",""
"sportklub_ac75a09714","SK: Zvezda i Teo – kontakt ostvaren, ali…","1",""
"sportklub_6b68939aaa","Komemoracija Vladimiru Cvetkoviću: On je oblikovao vreme","0",""
"sportklub_fa3dc6ccda","Sale Đorđević se vraća na mesto najvećih uspeha!","1",""
"sportklub_a07c31c0cd","Očekivano: Nju Orleans na premijeri NFL u Parizu","0",""
"sportklub_bc7ffb4aaf","Ljulj: Sezona za zaborav, izvinite, Madridisti!","0",""
